year,man_literate,man_non_literate,woman_literate,woman_non_literate,literate,non_literate,city,town_code,town
2022,98.64,1.36,87.98,12.02,93.4,6.6,Isparta,1648,Sütçüler
2022,99.12,0.88,96.81,3.19,98.01,1.99,Isparta,1699,Uluborlu
2022,99.05,0.95,93.8,6.2,96.41,3.59,Isparta,1717,Yalvaç
2022,99.53,0.47,97.44,2.56,98.52,1.48,Isparta,2001,Yenişarbademli
2022,99.47,0.53,97.88,2.12,98.71,1.29,İstanbul,1103,Adalar
2022,99.33,0.67,96.03,3.97,97.73,2.27,İstanbul,2048,Arnavutköy
2022,99.47,0.53,97.21,2.79,98.32,1.68,İstanbul,2049,Ataşehir
2022,99.56,0.44,97.45,2.55,98.5,1.5,İstanbul,2003,Avcılar
2022,99.46,0.54,96.57,3.43,98.04,1.96,İstanbul,2004,Bağcılar
2022,99.55,0.45,97.07,2.93,98.31,1.69,İstanbul,2005,Bahçelievler
2022,99.66,0.34,99.0,1.0,99.3,0.7,İstanbul,1166,Bakırköy
2022,99.55,0.45,97.83,2.17,98.69,1.31,İstanbul,2050,Başakşehir
2022,99.59,0.41,97.81,2.19,98.7,1.3,İstanbul,1886,Bayrampaşa
2022,99.78,0.22,99.09,0.91,99.41,0.59,İstanbul,1183,Beşiktaş
2022,99.47,0.53,96.91,3.09,98.18,1.82,İstanbul,1185,Beykoz
2022,99.58,0.42,98.53,1.47,99.04,0.96,İstanbul,2051,Beylikdüzü
2022,99.36,0.64,95.96,4.04,97.71,2.29,İstanbul,1186,Beyoğlu
2022,99.58,0.42,98.0,2.0,98.78,1.22,İstanbul,1782,Büyükçekmece
2022,99.56,0.44,97.97,2.03,98.79,1.21,İstanbul,1237,Çatalca
2022,99.53,0.47,97.67,2.33,98.6,1.4,İstanbul,2052,Çekmeköy
2022,99.51,0.49,96.33,3.67,97.96,2.04,İstanbul,2016,Esenler
2022,99.54,0.46,96.79,3.21,98.2,1.8,İstanbul,2053,Esenyurt
2022,99.55,0.45,97.53,2.47,98.54,1.46,İstanbul,1325,Eyüpsultan
2022,99.32,0.68,96.66,3.34,97.98,2.02,İstanbul,1327,Fatih
2022,99.46,0.54,96.77,3.23,98.12,1.88,İstanbul,1336,Gaziosmanpaşa
2022,99.57,0.43,97.11,2.89,98.35,1.65,İstanbul,2010,Güngören
2022,99.73,0.27,99.14,0.86,99.41,0.59,İstanbul,1421,Kadıköy
2022,99.57,0.43,97.29,2.71,98.44,1.56,İstanbul,1810,Kağıthane
2022,99.53,0.47,97.26,2.74,98.38,1.62,İstanbul,1449,Kartal
2022,99.44,0.56,97.15,2.85,98.29,1.71,İstanbul,1823,Küçükçekmece
2022,99.6,0.4,97.81,2.19,98.7,1.3,İstanbul,2012,Maltepe
2022,99.54,0.46,97.27,2.73,98.42,1.58,İstanbul,1835,Pendik
2022,99.52,0.48,96.62,3.38,98.09,1.91,İstanbul,2054,Sancaktepe
2022,99.6,0.4,97.62,2.38,98.6,1.4,İstanbul,1604,Sarıyer
2022,99.42,0.58,97.56,2.44,98.52,1.48,İstanbul,1659,Şile
2022,99.56,0.44,97.94,2.06,98.86,1.14,İstanbul,1622,Silivri
2022,99.54,0.46,97.66,2.34,98.56,1.44,İstanbul,1663,Şişli
2022,99.44,0.56,95.77,4.23,97.65,2.35,İstanbul,2014,Sultanbeyli
2022,99.44,0.56,96.11,3.89,97.81,2.19,İstanbul,2055,Sultangazi
2022,99.62,0.38,97.94,2.06,98.79,1.21,İstanbul,2015,Tuzla
2022,99.57,0.43,97.33,2.67,98.45,1.55,İstanbul,1852,Ümraniye
2022,99.61,0.39,97.78,2.22,98.67,1.33,İstanbul,1708,Üsküdar
2022,99.46,0.54,97.06,2.94,98.23,1.77,İstanbul,1739,Zeytinburnu
2022,99.69,0.31,98.72,1.28,99.25,0.75,İzmir,1128,Aliağa
2022,99.67,0.33,98.87,1.13,99.27,0.73,İzmir,2006,Balçova
2022,98.98,1.02,96.48,3.52,97.73,2.27,İzmir,1178,Bayındır
2022,99.62,0.38,97.76,2.24,98.68,1.32,İzmir,2056,Bayraklı
2022,99.26,0.74,97.67,2.33,98.47,1.53,İzmir,1181,Bergama
2022,99.45,0.55,98.31,1.69,98.88,1.12,İzmir,1776,Beydağ
2022,99.6,0.4,98.1,1.9,98.84,1.16,İzmir,1203,Bornova
2022,99.58,0.42,98.26,1.74,98.91,1.09,İzmir,1780,Buca
2022,99.73,0.27,99.38,0.62,99.56,0.44,İzmir,1251,Çeşme
2022,99.61,0.39,98.31,1.69,98.96,1.04,İzmir,2007,Çiğli
2022,99.47,0.53,98.41,1.59,98.93,1.07,İzmir,1280,Dikili
2022,99.71,0.29,98.78,1.22,99.3,0.7,İzmir,1334,Foça
2022,99.62,0.38,98.6,1.4,99.11,0.89,İzmir,2009,Gaziemir
2022,99.64,0.36,99.12,0.88,99.37,0.63,İzmir,2018,Güzelbahçe
2022,99.53,0.47,98.08,1.92,98.79,1.21,İzmir,2057,Karabağlar
2022,99.67,0.33,98.91,1.09,99.31,0.69,İzmir,1432,Karaburun
2022,99.71,0.29,99.15,0.85,99.41,0.59,İzmir,1448,Karşıyaka
2022,99.41,0.59,97.59,2.41,98.51,1.49,İzmir,1461,Kemalpaşa
2022,99.18,0.82,97.51,2.49,98.34,1.66,İzmir,1467,Kınık
2022,98.81,1.19,95.13,4.87,97.0,3.0,İzmir,1477,Kiraz
2022,99.34,0.66,97.37,2.63,98.33,1.67,İzmir,1819,Konak
2022,99.46,0.54,98.24,1.76,98.86,1.14,İzmir,1826,Menderes
2022,99.54,0.46,97.93,2.07,98.76,1.24,İzmir,1521,Menemen
2022,99.58,0.42,98.76,1.24,99.16,0.84,İzmir,2013,Narlıdere
2022,99.43,0.57,97.62,2.38,98.52,1.48,İzmir,1563,Ödemiş
2022,99.53,0.47,98.63,1.37,99.08,0.92,İzmir,1611,Seferihisar
2022,99.28,0.72,96.74,3.26,98.0,2.0,İzmir,1612,Selçuk
2022,99.48,0.52,98.29,1.71,98.88,1.12,İzmir,1677,Tire
2022,99.37,0.63,97.0,3.0,98.19,1.81,İzmir,1682,Torbalı
2022,99.7,0.3,99.11,0.89,99.4,0.6,İzmir,1703,Urla
2022,98.66,1.34,91.42,8.58,95.11,4.89,Kahramanmaraş,1107,Afşin
2022,98.65,1.35,94.03,5.97,96.39,3.61,Kahramanmaraş,1136,Andırın
2022,97.62,2.38,88.74,11.26,93.3,6.7,Kahramanmaraş,1785,Çağlayancerit
2022,98.52,1.48,92.48,7.52,95.57,4.43,Kahramanmaraş,2084,Dulkadiroğlu
2022,98.08,1.92,93.89,6.11,96.12,3.88,Kahramanmaraş,1919,Ekinözü
2022,98.91,1.09,94.3,5.7,96.65,3.35,Kahramanmaraş,1299,Elbistan
2022,98.46,1.54,92.2,7.8,95.36,4.64,Kahramanmaraş,1353,Göksun
2022,97.63,2.37,89.84,10.16,93.86,6.14,Kahramanmaraş,1975,Nurhak
2022,98.92,1.08,94.99,5.01,96.95,3.05,Kahramanmaraş,2085,Onikişubat
2022,97.34,2.66,87.47,12.53,92.43,7.57,Kahramanmaraş,1570,Pazarcık
2022,98.89,1.11,92.79,7.21,96.06,3.94,Kahramanmaraş,1694,Türkoğlu
2022,97.66,2.34,80.97,19.03,89.42,10.58,Karabük,1296,Eflani
2022,98.77,1.23,88.07,11.93,93.65,6.35,Karabük,1321,Eskipazar
2022,99.38,0.62,96.24,3.76,97.76,2.24,Karabük,1433,Merkez
2022,97.24,2.76,78.97,21.03,88.8,11.2,Karabük,1561,Ovacık
2022,99.26,0.74,96.18,3.82,97.71,2.29,Karabük,1587,Safranbolu
2022,97.51,2.49,84.16,15.84,90.84,9.16,Karabük,1856,Yenice
2022,99.15,0.85,97.26,2.74,98.23,1.77,Karaman,1768,Ayrancı
2022,98.32,1.68,96.89,3.11,97.62,2.38,Karaman,1884,Başyayla
2022,99.09,0.91,95.54,4.46,97.35,2.65,Karaman,1316,Ermenek
2022,98.98,1.02,96.59,3.41,97.73,2.27,Karaman,1862,Kazımkarabekir
2022,99.35,0.65,97.31,2.69,98.32,1.68,Karaman,1439,Merkez
2022,99.56,0.44,97.85,2.15,98.72,1.28,Karaman,1983,Sarıveliler
2022,98.58,1.42,89.68,10.32,94.53,5.47,Kars,1756,Akyaka
2022,98.26,1.74,88.06,11.94,93.42,6.58,Kars,1149,Arpaçay
2022,97.81,2.19,86.41,13.59,92.36,7.64,Kars,1279,Digor
2022,98.21,1.79,90.05,9.95,94.19,5.81,Kars,1424,Kağızman
2022,99.15,0.85,94.04,5.96,96.62,3.38,Kars,1447,Merkez
2022,98.68,1.32,88.17,11.83,93.65,6.35,Kars,1601,Sarıkamış
2022,99.08,0.92,91.85,8.15,95.59,4.41,Kars,1614,Selim
2022,97.6,2.4,89.06,10.94,93.49,6.51,Kars,1645,Susuz
2022,99.27,0.73,97.07,2.93,98.21,1.79,Kastamonu,1101,Abana
2022,99.02,0.98,92.59,7.41,95.85,4.15,Kastamonu,1867,Ağlı
2022,98.05,1.95,91.9,8.1,95.03,4.97,Kastamonu,1140,Araç
2022,97.54,2.46,82.12,17.88,89.95,10.05,Kastamonu,1162,Azdavay
2022,98.72,1.28,92.47,7.53,95.65,4.35,Kastamonu,1208,Bozkurt
2022,98.91,1.09,94.28,5.72,96.58,3.42,Kastamonu,1238,Çatalzeytin
2022,97.51,2.49,88.07,11.93,92.8,7.2,Kastamonu,1221,Cide
2022,98.9,1.1,91.76,8.24,95.31,4.69,Kastamonu,1264,Daday
2022,99.01,0.99,95.26,4.74,97.15,2.85,Kastamonu,1277,Devrekani
2022,96.18,3.82,83.92,16.08,90.1,9.9,Kastamonu,1915,Doğanyurt
2022,98.8,1.2,91.56,8.44,95.21,4.79,Kastamonu,1940,Hanönü
2022,98.71,1.29,90.43,9.57,94.42,5.58,Kastamonu,1805,İhsangazi
2022,98.04,1.96,90.26,9.74,94.08,5.92,Kastamonu,1410,İnebolu
2022,98.93,1.07,94.22,5.78,96.67,3.33,Kastamonu,1499,Küre
2022,99.26,0.74,95.49,4.51,97.31,2.69,Kastamonu,1450,Merkez
2022,95.6,4.4,80.2,19.8,88.31,11.69,Kastamonu,1836,Pınarbaşı
2022,97.92,2.08,86.51,13.49,92.45,7.55,Kastamonu,1845,Şenpazar
2022,98.97,1.03,95.28,4.72,97.14,2.86,Kastamonu,1984,Seydiler
2022,98.55,1.45,90.72,9.28,94.57,5.43,Kastamonu,1666,Taşköprü
2022,98.83,1.17,95.26,4.74,96.98,3.02,Kastamonu,1685,Tosya
2022,99.4,0.6,88.47,11.53,94.03,5.97,Kayseri,1752,Akkışla
2022,99.26,0.74,92.29,7.71,96.33,3.67,Kayseri,1218,Bünyan
2022,98.93,1.07,92.81,7.19,95.87,4.13,Kayseri,1275,Develi
2022,99.08,0.92,88.8,11.2,94.04,5.96,Kayseri,1330,Felahiye
2022,99.52,0.48,96.85,3.15,98.21,1.79,Kayseri,1936,Hacılar
2022,99.24,0.76,92.98,7.02,96.17,3.83,Kayseri,1409,İncesu
2022,99.48,0.52,96.78,3.22,98.12,1.88,Kayseri,1863,Kocasinan
2022,99.53,0.47,97.71,2.29,98.61,1.39,Kayseri,1864,Melikgazi
2022,98.87,1.13,90.01,9.99,94.5,5.5,Kayseri,1978,Özvatan
2022,99.05,0.95,92.23,7.77,95.84,4.16,Kayseri,1576,Pınarbaşı
2022,98.91,1.09,89.89,10.11,94.45,5.55,Kayseri,1603,Sarıoğlan
2022,97.95,2.05,87.72,12.28,93.0,7.0,Kayseri,1605,Sarız
2022,99.6,0.4,98.04,1.96,98.81,1.19,Kayseri,1846,Talas
2022,98.95,1.05,90.58,9.42,94.85,5.15,Kayseri,1680,Tomarza
2022,99.12,0.88,91.51,8.49,95.36,4.64,Kayseri,1715,Yahyalı
2022,99.36,0.64,94.99,5.01,97.18,2.82,Kayseri,1727,Yeşilhisar
2022,99.49,0.51,96.85,3.15,98.29,1.71,Kilis,2023,Elbeyli
2022,99.08,0.92,96.54,3.46,97.81,2.19,Kilis,1476,Merkez
2022,98.65,1.35,92.38,7.62,95.6,4.4,Kilis,2024,Musabeyli
2022,99.11,0.89,96.08,3.92,97.64,2.36,Kilis,2025,Polateli
2022,98.85,1.15,94.19,5.81,96.51,3.49,Kırıkkale,1880,Bahşılı
2022,99.06,0.94,91.4,8.6,95.44,4.56,Kırıkkale,1882,Balışeyh
2022,98.7,1.3,87.78,12.22,93.55,6.45,Kırıkkale,1901,Çelebi
2022,98.69,1.31,86.64,13.36,93.42,6.58,Kırıkkale,1268,Delice
2022,98.65,1.35,88.29,11.71,93.54,6.46,Kırıkkale,1954,Karakeçili
2022,98.83,1.17,86.4,13.6,93.44,6.56,Kırıkkale,1463,Keskin
2022,99.59,0.41,96.55,3.45,98.05,1.95,Kırıkkale,1469,Merkez
2022,98.51,1.49,85.68,14.32,92.29,7.71,Kırıkkale,1638,Sulakyurt
2022,99.68,0.32,98.47,1.53,99.04,0.96,Kırıkkale,1992,Yahşihan
2022,99.41,0.59,97.44,2.56,98.44,1.56,Kırklareli,1163,Babaeski
2022,99.17,0.83,95.45,4.55,97.49,2.51,Kırklareli,1270,Demirköy
2022,98.44,1.56,93.6,6.4,96.18,3.82,Kırklareli,1480,Kofçaz
2022,99.53,0.47,98.16,1.84,98.85,1.15,Kırklareli,1505,Lüleburgaz
2022,99.41,0.59,98.01,1.99,98.71,1.29,Kırklareli,1471,Merkez
2022,98.78,1.22,94.49,5.51,96.67,3.33,Kırklareli,1572,Pehlivanköy
2022,99.35,0.65,96.66,3.34,98.07,1.93,Kırklareli,1577,Pınarhisar
2022,99.22,0.78,96.92,3.08,98.11,1.89,Kırklareli,1714,Vize
2022,97.69,2.31,84.36,15.64,90.91,9.09,Kırşehir,1869,Akçakent
2022,99.03,0.97,90.07,9.93,94.6,5.4,Kırşehir,1754,Akpınar
2022,99.75,0.25,91.01,8.99,95.48,4.52,Kırşehir,1890,Boztepe
2022,99.16,0.84,93.65,6.35,96.35,3.65,Kırşehir,1254,Çiçekdağı
2022,99.33,0.67,93.36,6.64,96.33,3.67,Kırşehir,1429,Kaman
2022,99.35,0.65,96.63,3.37,97.95,2.05,Kırşehir,1472,Merkez
2022,99.41,0.59,96.92,3.08,98.16,1.84,Kırşehir,1529,Mucur
2022,99.61,0.39,97.52,2.48,98.57,1.43,Kocaeli,2058,Başiskele
2022,99.56,0.44,97.62,2.38,98.61,1.39,Kocaeli,2059,Çayırova
2022,99.53,0.47,96.97,3.03,98.27,1.73,Kocaeli,2060,Darıca
2022,99.41,0.59,97.09,2.91,98.25,1.75,Kocaeli,2030,Derince
2022,99.41,0.59,95.35,4.65,97.45,2.55,Kocaeli,2061,Dilovası
2022,99.58,0.42,97.52,2.48,98.57,1.43,Kocaeli,1338,Gebze
2022,99.63,0.37,98.29,1.71,98.96,1.04,Kocaeli,1355,Gölcük
2022,99.56,0.44,97.8,2.2,98.67,1.33,Kocaeli,2062,İzmit
2022,98.87,1.13,93.13,6.87,96.37,3.63,Kocaeli,1430,Kandıra
2022,99.49,0.51,97.37,2.63,98.43,1.57,Kocaeli,1440,Karamürsel
2022,99.54,0.46,97.22,2.78,98.4,1.6,Kocaeli,2063,Kartepe
2022,99.4,0.6,96.84,3.16,98.13,1.87,Kocaeli,1821,Körfez
2022,99.53,0.47,94.9,5.1,97.19,2.81,Konya,1868,Ahırlı
2022,99.18,0.82,94.98,5.02,97.16,2.84,Konya,1753,Akören
2022,99.29,0.71,95.79,4.21,97.5,2.5,Konya,1122,Akşehir
2022,99.8,0.2,96.88,3.12,98.37,1.63,Konya,1760,Altınekin
2022,99.22,0.78,96.51,3.49,97.86,2.14,Konya,1188,Beyşehir
2022,99.17,0.83,95.47,4.53,97.27,2.73,Konya,1207,Bozkır
2022,98.92,1.08,92.66,7.34,95.86,4.14,Konya,1902,Çeltik
2022,99.37,0.63,94.03,5.97,96.71,3.29,Konya,1222,Cihanbeyli
2022,99.37,0.63,97.32,2.68,98.35,1.65,Konya,1262,Çumra
2022,97.63,2.37,92.67,7.33,95.07,4.93,Konya,1907,Derbent
2022,97.91,2.09,90.1,9.9,93.99,6.01,Konya,1789,Derebucak
2022,98.89,1.11,93.84,6.16,96.26,3.74,Konya,1285,Doğanhisar
2022,99.11,0.89,94.05,5.95,96.67,3.33,Konya,1920,Emirgazi
2022,99.14,0.86,95.99,4.01,97.58,2.42,Konya,1312,Ereğli
2022,99.31,0.69,96.18,3.82,97.74,2.26,Konya,1933,Güneysınır
2022,99.2,0.8,95.46,4.54,97.33,2.67,Konya,1375,Hadim
2022,99.35,0.65,97.37,2.63,98.36,1.64,Konya,1937,Halkapınar
2022,99.22,0.78,94.32,5.68,96.71,3.29,Konya,1804,Hüyük
2022,99.26,0.74,94.29,5.71,96.75,3.25,Konya,1400,Ilgın
2022,99.43,0.57,96.2,3.8,97.84,2.16,Konya,1422,Kadınhanı
2022,99.27,0.73,96.2,3.8,97.76,2.24,Konya,1441,Karapınar
2022,99.43,0.57,97.42,2.58,98.43,1.57,Konya,1814,Karatay
2022,99.25,0.75,93.41,6.59,96.27,3.73,Konya,1491,Kulu
2022,99.55,0.45,97.84,2.16,98.68,1.32,Konya,1827,Meram
2022,99.71,0.29,97.32,2.68,98.52,1.48,Konya,1598,Sarayönü
2022,99.61,0.39,98.26,1.74,98.92,1.08,Konya,1839,Selçuklu
2022,99.36,0.64,97.02,2.98,98.19,1.81,Konya,1617,Seydişehir
2022,99.1,0.9,93.24,6.76,96.14,3.86,Konya,1848,Taşkent
2022,99.1,0.9,94.94,5.06,96.96,3.04,Konya,1990,Tuzlukçu
2022,99.47,0.53,94.27,5.73,96.86,3.14,Konya,1994,Yalıhüyük
2022,99.03,0.97,91.81,8.19,95.45,4.55,Konya,1735,Yunak
2022,99.42,0.58,98.36,1.64,98.89,1.11,Kütahya,1132,Altıntaş
2022,99.15,0.85,95.4,4.6,97.27,2.73,Kütahya,1764,Aslanapa
2022,99.29,0.71,92.8,7.2,95.95,4.05,Kütahya,1898,Çavdarhisar
2022,99.32,0.68,97.21,2.79,98.26,1.74,Kütahya,1288,Domaniç
2022,99.55,0.45,95.12,4.88,97.36,2.64,Kütahya,1790,Dumlupınar
2022,99.46,0.54,97.52,2.48,98.45,1.55,Kütahya,1304,Emet
2022,99.38,0.62,97.31,2.69,98.31,1.69,Kütahya,1339,Gediz
2022,98.91,1.09,97.07,2.93,97.96,2.04,Kütahya,1802,Hisarcık
2022,99.5,0.5,98.16,1.84,98.82,1.18,Kütahya,1500,Merkez
2022,98.45,1.55,95.14,4.86,96.74,3.26,Kütahya,1979,Pazarlar
2022,98.6,1.4,92.08,7.92,95.17,4.83,Kütahya,1843,Şaphane
2022,98.91,1.09,95.44,4.56,97.14,2.86,Kütahya,1625,Simav
2022,99.56,0.44,98.02,1.98,98.79,1.21,Kütahya,1671,Tavşanlı
2022,98.49,1.51,86.99,13.01,93.52,6.48,Malatya,1114,Akçadağ
2022,97.27,2.73,85.73,14.27,91.72,8.28,Malatya,1143,Arapgir
2022,96.61,3.39,78.17,21.83,87.63,12.37,Malatya,1148,Arguvan
2022,98.89,1.11,93.52,6.48,96.15,3.85,Malatya,1772,Battalgazi
2022,98.43,1.57,90.61,9.39,94.56,5.44,Malatya,1265,Darende
2022,98.12,1.88,88.4,11.6,93.37,6.63,Malatya,1286,Doğanşehir
2022,96.88,3.12,78.2,21.8,87.85,12.15,Malatya,1914,Doğanyol
2022,97.32,2.68,80.86,19.14,89.23,10.77,Malatya,1390,Hekimhan
2022,96.77,3.23,78.0,22.0,87.5,12.5,Malatya,1953,Kale
2022,97.33,2.67,84.3,15.7,90.96,9.04,Malatya,1969,Kuluncak
2022,92.91,7.09,67.2,32.8,79.85,20.15,Malatya,1582,Pütürge
2022,98.09,1.91,88.4,11.6,93.43,6.57,Malatya,1995,Yazıhan
2022,99.11,0.89,95.05,4.95,97.06,2.94,Malatya,1729,Yeşilyurt
2022,99.34,0.66,97.51,2.49,98.42,1.58,Manisa,1751,Ahmetli
2022,99.49,0.51,97.38,2.62,98.44,1.56,Manisa,1118,Akhisar
2022,99.26,0.74,95.43,4.57,97.37,2.63,Manisa,1127,Alaşehir
2022,99.34,0.66,96.68,3.32,97.97,2.03,Manisa,1269,Demirci
2022,98.76,1.24,94.13,5.87,96.47,3.53,Manisa,1793,Gölmarmara
2022,99.09,0.91,97.08,2.92,98.07,1.93,Manisa,1362,Gördes
2022,99.23,0.77,96.74,3.26,97.99,2.01,Manisa,1470,Kırkağaç
2022,99.33,0.67,95.67,4.33,97.46,2.54,Manisa,1965,Köprübaşı
2022,99.26,0.74,96.63,3.37,97.93,2.07,Manisa,1489,Kula
2022,99.37,0.63,96.63,3.37,97.99,2.01,Manisa,1590,Salihli
2022,99.61,0.39,98.76,1.24,99.18,0.82,Manisa,1600,Sarıgöl
2022,99.32,0.68,96.69,3.31,98.01,1.99,Manisa,1606,Saruhanlı
2022,99.48,0.52,96.87,3.13,98.2,1.8,Manisa,2086,Şehzadeler
2022,99.17,0.83,95.89,4.11,97.53,2.47,Manisa,1613,Selendi
2022,99.56,0.44,98.21,1.79,98.89,1.11,Manisa,1634,Soma
2022,99.44,0.56,97.43,2.57,98.44,1.56,Manisa,1689,Turgutlu
2022,99.44,0.56,97.33,2.67,98.4,1.6,Manisa,2087,Yunusemre
2022,98.84,1.16,93.04,6.96,95.93,4.07,Mardin,2088,Artuklu
2022,96.58,3.42,83.76,16.24,90.11,9.89,Mardin,1787,Dargeçit
2022,97.81,2.19,85.7,14.3,91.73,8.27,Mardin,1273,Derik
2022,98.64,1.36,89.07,10.93,93.9,6.1,Mardin,1474,Kızıltepe
2022,98.02,1.98,86.56,13.44,92.4,7.6,Mardin,1519,Mazıdağı
2022,97.58,2.42,88.91,11.09,93.23,6.77,Mardin,1526,Midyat
2022,97.32,2.68,87.46,12.54,92.36,7.64,Mardin,1547,Nusaybin
2022,96.45,3.55,86.35,13.65,91.57,8.43,Mardin,1564,Ömerli
2022,96.22,3.78,84.02,15.98,90.1,9.9,Mardin,1609,Savur
2022,98.45,1.55,88.34,11.66,93.46,6.54,Mardin,2002,Yeşilli
2022,99.05,0.95,94.62,5.38,96.87,3.13,Mersin,2064,Akdeniz
2022,99.57,0.43,98.81,1.19,99.2,0.8,Mersin,1135,Anamur
2022,99.57,0.43,98.1,1.9,98.85,1.15,Mersin,1766,Aydıncık
2022,99.56,0.44,98.75,1.25,99.16,0.84,Mersin,1779,Bozyazı
2022,98.87,1.13,95.58,4.42,97.3,2.7,Mersin,1892,Çamlıyayla
2022,99.5,0.5,97.92,2.08,98.71,1.29,Mersin,1311,Erdemli
2022,99.65,0.35,98.11,1.89,98.9,1.1,Mersin,1366,Gülnar
2022,99.57,0.43,98.38,1.62,98.96,1.04,Mersin,2065,Mezitli
2022,99.66,0.34,98.93,1.07,99.3,0.7,Mersin,1536,Mut
2022,99.54,0.46,98.6,1.4,99.08,0.92,Mersin,1621,Silifke
2022,99.26,0.74,96.3,3.7,97.79,2.21,Mersin,1665,Tarsus
2022,99.23,0.77,96.17,3.83,97.7,2.3,Mersin,2066,Toroslar
2022,99.51,0.49,98.05,1.95,98.75,1.25,Mersin,2067,Yenişehir
2022,99.69,0.31,98.57,1.43,99.15,0.85,Muğla,1197,Bodrum
2022,99.62,0.38,98.08,1.92,98.9,1.1,Muğla,1742,Dalaman
2022,99.64,0.36,98.75,1.25,99.2,0.8,Muğla,1266,Datça
2022,99.58,0.42,98.44,1.56,99.01,0.99,Muğla,1331,Fethiye
2022,99.02,0.98,96.44,3.56,97.75,2.25,Muğla,1958,Kavaklıdere
2022,99.56,0.44,98.28,1.72,98.93,1.07,Muğla,1488,Köyceğiz
2022,99.73,0.27,99.17,0.83,99.47,0.53,Muğla,1517,Marmaris
2022,99.62,0.38,98.1,1.9,98.86,1.14,Muğla,2089,Menteşe
2022,99.41,0.59,97.16,2.84,98.3,1.7,Muğla,1528,Milas
2022,99.59,0.41,98.34,1.66,98.97,1.03,Muğla,1831,Ortaca
2022,99.3,0.7,95.37,4.63,97.43,2.57,Muğla,2090,Seydikemer
2022,99.85,0.15,98.67,1.33,99.26,0.74,Muğla,1695,Ula
2022,99.36,0.64,96.66,3.34,98.02,1.98,Muğla,1719,Yatağan
2022,98.16,1.84,85.87,14.13,92.17,7.83,Muş,1213,Bulanık
2022,98.68,1.32,92.04,7.96,95.44,4.56,Muş,1801,Hasköy
2022,97.81,2.19,88.61,11.39,93.3,6.7,Muş,1964,Korkut
2022,98.28,1.72,89.17,10.83,93.84,6.16,Muş,1510,Malazgirt
2022,98.75,1.25,92.9,7.1,95.88,4.12,Muş,1534,Merkez
2022,97.09,2.91,87.16,12.84,92.17,7.83,Muş,1711,Varto
2022,99.26,0.74,90.76,9.24,95.11,4.89,Nevşehir,1749,Acıgöl
2022,99.35,0.65,96.11,3.89,97.72,2.28,Nevşehir,1155,Avanos
2022,99.38,0.62,93.77,6.23,96.62,3.38,Nevşehir,1274,Derinkuyu
2022,99.29,0.71,95.0,5.0,97.07,2.93,Nevşehir,1367,Gülşehir
2022,99.36,0.64,94.74,5.26,96.99,3.01,Nevşehir,1374,Hacıbektaş
2022,99.4,0.6,94.94,5.06,97.16,2.84,Nevşehir,1485,Kozaklı
2022,99.5,0.5,97.2,2.8,98.31,1.69,Nevşehir,1543,Merkez
2022,99.62,0.38,97.38,2.62,98.48,1.52,Nevşehir,1707,Ürgüp
2022,98.62,1.38,87.8,12.2,93.29,6.71,Niğde,1876,Altunhisar
2022,99.31,0.69,95.54,4.46,97.41,2.59,Niğde,1201,Bor
2022,98.5,1.5,90.43,9.57,94.36,5.64,Niğde,1225,Çamardı
2022,99.33,0.67,93.85,6.15,96.68,3.32,Niğde,1904,Çiftlik
2022,99.47,0.53,95.99,4.01,97.72,2.28,Niğde,1544,Merkez
2022,99.34,0.66,95.09,4.91,97.27,2.73,Niğde,1700,Ulukışla
2022,96.58,3.42,81.18,18.82,89.26,10.74,Ordu,1119,Akkuş
2022,99.21,0.79,95.6,4.4,97.35,2.65,Ordu,2103,Altınordu
2022,97.38,2.62,90.94,9.06,94.1,5.9,Ordu,1158,Aybastı
2022,97.97,2.03,86.64,13.36,92.4,7.6,Ordu,1891,Çamaş
2022,98.51,1.49,89.58,10.42,94.05,5.95,Ordu,1897,Çatalpınar
2022,97.86,2.14,90.0,10.0,94.03,5.97,Ordu,1900,Çaybaşı
2022,98.73,1.27,95.07,4.93,96.88,3.12,Ordu,1328,Fatsa
2022,97.66,2.34,85.17,14.83,91.55,8.45,Ordu,1358,Gölköy
2022,99.06,0.94,93.8,6.2,96.47,3.53,Ordu,1795,Gülyalı
2022,97.34,2.66,83.91,16.09,90.72,9.28,Ordu,1797,Gürgentepe
2022,97.89,2.11,92.47,7.53,95.28,4.72,Ordu,1947,İkizce
2022,98.71,1.29,91.85,8.15,95.61,4.39,Ordu,1950,Kabadüz
2022,97.03,2.97,90.62,9.38,93.8,6.2,Ordu,1951,Kabataş
2022,96.66,3.34,84.44,15.56,90.65,9.35,Ordu,1482,Korgan
2022,98.05,1.95,91.02,8.98,94.55,5.45,Ordu,1493,Kumru
2022,97.91,2.09,82.12,17.88,90.28,9.72,Ordu,1525,Mesudiye
2022,98.76,1.24,92.57,7.43,95.82,4.18,Ordu,1573,Perşembe
2022,98.38,1.62,86.4,13.6,92.58,7.42,Ordu,1696,Ulubey
2022,98.35,1.65,91.72,8.28,95.02,4.98,Ordu,1706,Ünye
2022,98.81,1.19,92.51,7.49,95.68,4.32,Osmaniye,1165,Bahçe
2022,98.62,1.38,93.0,7.0,95.83,4.17,Osmaniye,1743,Düziçi
2022,98.8,1.2,93.95,6.05,96.48,3.52,Osmaniye,2027,Hasanbeyli
